"Product Package ID 18","Pantry Visit Where Distributed: Household Name","Pantry Visit Where Distributed: Household ID 18","Pantry Visit Where Distributed: Visit ID 18","Pantry Visit Where Distributed: Pantry Visit Date/Time","Pantry Visit Where Distributed: Created Date","Pantry Visit Where Distributed: Last Modified Date","Product Package: Product Package Name"
"a1dVO000005uFSvYAM","Pine Street Inn","0014z00001kSA0KAAW","a0WVO000006JA3z2AG","2/25/2026, 6:30 AM","1/6/2026","2/25/2026","Bulk Pine Street Inn 2026-02-25"
"a1dVO0000067t5xYAA","Pine Street Inn","0014z00001kSA0KAAW","a0WVO000006gcoo2AA","3/11/2026, 6:30 AM","2/17/2026","3/10/2026","Bulk Pine Street Inn 2026-03-11"
"a1dVO000006Dp1FYAS","Pine Street Inn","0014z00001kSA0KAAW","a0WVO000006gcov2AA","3/18/2026, 6:30 AM","2/17/2026","3/25/2026","Bulk Pine Street Inn 2026-03-18"
"a1dVO000006LpthYAC","Pine Street Inn","0014z00001kSA0KAAW","a0WVO000006gcp22AA","3/25/2026, 6:30 AM","2/17/2026","3/25/2026","Bulk Pine Street Inn 2026-03-25"
"a1dVO000003XHWbYAO","Pleasant Hill Baptist Church","0014z00001kGEdkAAG","a0WVO000004jRK82AM","9/5/2025, 6:30 AM","6/27/2025","9/4/2025","Bulk Pleasant Hill 2025-09-05"
"a1dVO000004ANgzYAG","Pleasant Hill Baptist Church","0014z00001kGEdkAAG","a0WVO000004jRKG2A2","10/31/2025, 6:30 AM","6/27/2025","10/31/2025","Bulk Pleasant Hill 2025-10-31"
"a1dVO000004NT73YAG","Pleasant Hill Baptist Church","0014z00001kGEdkAAG","a0WVO000004jRKI2A2","11/14/2025, 6:30 AM","6/27/2025","11/14/2025","Bulk Pleasant Hill 2025-11-14"
"a1dVO000005cZLFYA2","Pleasant Hill Baptist Church","0014z00001kGEdkAAG","a0WVO000006IGQ12AO","2/6/2026, 6:30 AM","1/5/2026","2/20/2026","Bulk Pleasant Hill 2026-02-06"
"a1dVO000006HIczYAG","Pleasant Hill Baptist Church","0014z00001kGEdkAAG","a0WVO000006gR3q2AE","3/20/2026, 6:30 AM","2/17/2026","3/20/2026","Bulk Pleasant Hill 2026-03-20"
"a1dVO000003C8cnYAC","Revival","0014z00001kFr0BAAS","a0WVO000004ip6I2AQ","7/7/2025, 6:30 AM","6/26/2025","7/14/2025","Bulk Revival 2025-07-07"
"a1dVO000003ErKTYA0","Revival","0014z00001kFr0BAAS","a0WVO000004ip6J2AQ","7/14/2025, 6:30 AM","6/26/2025","7/21/2025","Bulk Revival 2025-07-14"
"a1dVO000003HMdVYAW","Revival","0014z00001kFr0BAAS","a0WVO000004uNIz2AM","7/21/2025, 6:30 AM","7/21/2025","7/21/2025","Bulk Revival 2025-07-21"
"a1dVO000003JMW9YAO","Revival","0014z00001kFr0BAAS","a0WVO000004xhMn2AI","7/28/2025, 6:30 AM","7/25/2025","7/28/2025","Bulk Revival 2025-07-28"
"a1dVO000003LiYzYAK","Revival","0014z00001kFr0BAAS","a0WVO000004ip6M2AQ","8/4/2025, 6:30 AM","6/26/2025","8/11/2025","Bulk Revival 2025-08-04"
"a1dVO000003SwFRYA0","Revival","0014z00001kFr0BAAS","a0WVO000004ip6N2AQ","8/11/2025, 6:30 AM","6/26/2025","8/18/2025","Bulk Revival 2025-08-11"
"a1dVO000003Szd7YAC","Revival","0014z00001kFr0BAAS","a0WVO000004ip6O2AQ","8/18/2025, 6:30 AM","6/26/2025","8/25/2025","Bulk Revival 2025-08-18"
"a1dVO000003T3qPYAS","Revival","0014z00001kFr0BAAS","a0WVO000005Ahtd2AC","8/22/2025, 6:30 AM","8/20/2025","8/22/2025","Bulk Revival 2025-08-22"
"a1dVO000003Svo1YAC","Revival","0014z00001kFr0BAAS","a0WVO000004ip6P2AQ","8/25/2025, 6:30 AM","6/26/2025","8/25/2025","Bulk Revival 2025-08-25"
"a1dVO000003WjpxYAC","Revival","0014z00001kFr0BAAS","a0WVO000004ip6Q2AQ","9/1/2025, 6:30 AM","6/26/2025","6/26/2025","Bulk Revival 2025-09-01"
"a1dVO000003XzW1YAK","Revival","0014z00001kFr0BAAS","a0WVO000005HvgX2AS","9/8/2025, 6:30 AM","9/5/2025","9/8/2025","Bulk Revival 2025-09-08"
"a1dVO000003aocTYAQ","Revival","0014z00001kFr0BAAS","a0WVO000004ip6S2AQ","9/15/2025, 6:30 AM","6/26/2025","9/22/2025","Bulk Revival 2025-09-15"
"a1dVO000003dWuLYAU","Revival","0014z00001kFr0BAAS","a0WVO000004ip6T2AQ","9/22/2025, 6:30 AM","6/26/2025","9/29/2025","Bulk Revival 2025-09-22"
"a1dVO000003gGTFYA2","Revival","0014z00001kFr0BAAS","a0WVO000004ip6U2AQ","9/29/2025, 6:30 AM","6/26/2025","9/29/2025","Bulk Revival 2025-09-29"
"a1dVO000003lwq1YAA","Revival","0014z00001kFr0BAAS","a0WVO000004ip6V2AQ","10/6/2025, 6:30 AM","6/26/2025","10/13/2025","Bulk Revival 2025-10-06"
"a1dVO000003uIbdYAE","Revival","0014z00001kFr0BAAS","a0WVO000004ip6W2AQ","10/13/2025, 6:30 AM","6/26/2025","10/20/2025","Bulk Revival 2025-10-13"
"a1dVO00000406r7YAA","Revival","0014z00001kFr0BAAS","a0WVO000004ip6X2AQ","10/20/2025, 6:30 AM","6/26/2025","10/27/2025","Bulk Revival 2025-10-20"
"a1dVO0000046tdpYAA","Revival","0014z00001kFr0BAAS","a0WVO000004ip6Y2AQ","10/27/2025, 6:30 AM","6/26/2025","10/27/2025","Bulk Revival 2025-10-27"
"a1dVO000004DkltYAC","Revival","0014z00001kFr0BAAS","a0WVO000004ip6Z2AQ","11/3/2025, 6:30 AM","6/26/2025","11/10/2025","Bulk Revival 2025-11-03"
"a1dVO000004K9hZYAS","Revival","0014z00001kFr0BAAS","a0WVO000004ip6a2AA","11/10/2025, 6:30 AM","6/26/2025","11/17/2025","Bulk Revival 2025-11-10"
"a1dVO000004Qa8nYAC","Revival","0014z00001kFr0BAAS","a0WVO000004ip6b2AA","11/17/2025, 6:30 AM","6/26/2025","11/24/2025","Bulk Revival 2025-11-17"
"a1dVO000004X89OYAS","Revival","0014z00001kFr0BAAS","a0WVO000004ip6c2AA","11/24/2025, 6:30 AM","6/26/2025","11/24/2025","Bulk Revival 2025-11-24"
"a1dVO000004dA21YAE","Revival","0014z00001kFr0BAAS","a0WVO000004ip6d2AA","12/1/2025, 6:30 AM","6/26/2025","12/1/2025","Bulk Revival 2025-12-01"
"a1dVO000004jUZ7YAM","Revival","0014z00001kFr0BAAS","a0WVO000004ip6e2AA","12/8/2025, 6:30 AM","6/26/2025","12/15/2025","Bulk Revival 2025-12-08"
"a1dVO000004q28HYAQ","Revival","0014z00001kFr0BAAS","a0WVO000004ip6f2AA","12/15/2025, 6:30 AM","6/26/2025","12/22/2025","Bulk Revival 2025-12-15"
"a1dVO000004wVluYAE","Revival","0014z00001kFr0BAAS","a0WVO000004ip6g2AA","12/22/2025, 6:30 AM","6/26/2025","12/22/2025","Bulk Revival 2025-12-22"
"a1dVO0000058DzhYAE","Revival","0014z00001kFr0BAAS","a0WVO000006HKTV2A4","1/5/2026, 6:00 AM","1/2/2026","1/12/2026","Bulk Revival 2026-01-05"
"a1dVO000005F7zBYAS","Revival","0014z00001kFr0BAAS","a0WVO000006IIuQ2AW","1/12/2026, 6:30 AM","1/5/2026","1/27/2026","Bulk Revival 2026-01-12"
"a1dVO000005MBOXYA4","Revival","0014z00001kFr0BAAS","a0WVO000006NdRp2AK","1/19/2026, 6:30 AM","1/14/2026","1/19/2026","Bulk Revival 2026-01-19"
"a1dVO000005SQBBYA4","Revival","0014z00001kFr0BAAS","a0WVO000006SAH72AO","1/27/2026, 6:30 AM","1/23/2026","1/27/2026","Bulk Revival 2026-01-27"
"a1dVO000005Y1ZtYAK","Revival","0014z00001kFr0BAAS","a0WVO000006IIuf2AG","2/2/2026, 6:30 AM","1/5/2026","2/2/2026","Bulk Revival 2026-02-02"
"a1dVO000005ehubYAA","Revival","0014z00001kFr0BAAS","a0WVO000006IIuk2AG","2/9/2026, 6:30 AM","1/5/2026","1/5/2026","Bulk Revival 2026-02-09"
"a1dVO000005mPfZYAU","Revival","0014z00001kFr0BAAS","a0WVO000006IIup2AG","2/16/2026, 6:30 AM","1/5/2026","1/5/2026","Bulk Revival 2026-02-16"
"a1dVO000005ysDxYAI","Revival","0014z00001kFr0BAAS","a0WVO000006gMdR2AU","3/2/2026, 6:30 AM","2/17/2026","3/9/2026","Bulk Revival 2026-03-02"
"a1dVO0000065h45YAA","Revival","0014z00001kFr0BAAS","a0WVO000006gMdW2AU","3/9/2026, 6:30 AM","2/17/2026","3/16/2026","Bulk Revival 2026-03-09"
"a1dVO000006CpcnYAC","Revival","0014z00001kFr0BAAS","a0WVO000006gMdb2AE","3/16/2026, 6:30 AM","2/17/2026","3/23/2026","Bulk Revival 2026-03-16"
"a1dVO000006CpcnYAC","Revival","0014z00001kFr0BAAS","a0WVO000006z0Vt2AI","3/16/2026, 6:30 AM","3/16/2026","3/16/2026","Bulk Revival 2026-03-16"
"a1dVO000006JhnNYAS","Revival","0014z00001kFr0BAAS","a0WVO000006gMdg2AE","3/23/2026, 6:30 AM","2/17/2026","3/30/2026","Bulk Revival 2026-03-23"
"a1dVO000006QJrZYAW","Revival","0014z00001kFr0BAAS","a0WVO000006gMdl2AE","3/30/2026, 6:30 AM","2/17/2026","3/30/2026","Bulk Revival 2026-03-30"
"a1dVO000004HwDNYA0","Somerville High School","0014z00001kGEdpAAG","a0WVO000005saM72AI","11/5/2025, 8:00 AM","11/7/2025","11/7/2025","Bulk Somerville High School 2025-11-05"
"a1dVO000003C92bYAC","CHA Zinberg Clinic Food Pantry","0014z00001oqwxZAAQ","a0WVO000004j6WC2AY","7/8/2025, 6:30 AM","6/26/2025","7/22/2025","Bulk Zinberg 2025-07-08"
"a1dVO000003HMyTYAW","CHA Zinberg Clinic Food Pantry","0014z00001oqwxZAAQ","a0WVO000004j6WE2AY","7/22/2025, 6:30 AM","6/26/2025","7/22/2025","Bulk Zinberg 2025-07-22"
"a1dVO000003SwddYAC","CHA Zinberg Clinic Food Pantry","0014z00001oqwxZAAQ","a0WVO000004j6WH2AY","8/12/2025, 6:30 AM","6/26/2025","8/26/2025","Bulk Zinberg 2025-08-12"
"a1dVO000003TPkTYAW","CHA Zinberg Clinic Food Pantry","0014z00001oqwxZAAQ","a0WVO000004j6WJ2AY","8/26/2025, 6:30 AM","6/26/2025","8/26/2025","Bulk Zinberg 2025-08-26"
"a1dVO000003YSrNYAW","CHA Zinberg Clinic Food Pantry","0014z00001oqwxZAAQ","a0WVO000004j6WL2AY","9/9/2025, 6:30 AM","6/26/2025","9/9/2025","Bulk Zinberg 2025-09-09"
"a1dVO000003dxcnYAA","CHA Zinberg Clinic Food Pantry","0014z00001oqwxZAAQ","a0WVO000004j6WN2AY","9/23/2025, 6:30 AM","6/26/2025","9/22/2025","Bulk Zinberg 2025-09-23"
"a1dVO000003uIzpYAE","CHA Zinberg Clinic Food Pantry","0014z00001oqwxZAAQ","a0WVO000004j6WQ2AY","10/14/2025, 6:30 AM","6/26/2025","10/28/2025","Bulk Zinberg 2025-10-14"
"a1dVO0000047EdRYAU","CHA Zinberg Clinic Food Pantry","0014z00001oqwxZAAQ","a0WVO000004j6WS2AY","10/28/2025, 6:30 AM","6/26/2025","10/28/2025","Bulk Zinberg 2025-10-28"
"a1dVO000004EnplYAC","CHA Zinberg Clinic Food Pantry","0014z00001oqwxZAAQ","a0WVO000004j6WT2AY","11/4/2025, 6:30 AM","6/26/2025","11/18/2025","Bulk Zinberg 2025-11-04"
"a1dVO000004Rnf4YAC","CHA Zinberg Clinic Food Pantry","0014z00001oqwxZAAQ","a0WVO000004j6WV2AY","11/18/2025, 6:30 AM","6/26/2025","11/18/2025","Bulk Zinberg 2025-11-18"
"a1dVO000004jy49YAA","CHA Zinberg Clinic Food Pantry","0014z00001oqwxZAAQ","a0WVO000004j6WY2AY","12/9/2025, 6:30 AM","6/26/2025","12/23/2025","Bulk Zinberg 2025-12-09"
"a1dVO000004wgXdYAI","CHA Zinberg Clinic Food Pantry","0014z00001oqwxZAAQ","a0WVO000004j6Wa2AI","12/23/2025, 6:30 AM","6/26/2025","12/23/2025","Bulk Zinberg 2025-12-23"
"a1dVO000005G9dxYAC","CHA Zinberg Clinic Food Pantry","0014z00001oqwxZAAQ","a0WVO000006IJ5n2AG","1/13/2026, 6:30 AM","1/5/2026","1/27/2026","Bulk Zinberg 2026-01-13"
"a1dVO000005SQO5YAO","CHA Zinberg Clinic Food Pantry","0014z00001oqwxZAAQ","a0WVO000006IJ632AG","1/27/2026, 6:30 AM","1/5/2026","1/27/2026","Bulk Zinberg 2026-01-27"
"a1dVO000005fkjxYAA","CHA Zinberg Clinic Food Pantry","0014z00001oqwxZAAQ","a0WVO000006IJ6J2AW","2/10/2026, 6:30 AM","1/5/2026","2/10/2026","Bulk Zinberg 2026-02-10"
"a1dVO0000067sWTYAY","CHA Zinberg Clinic Food Pantry","0014z00001oqwxZAAQ","a0WVO000006gQnf2AE","3/10/2026, 6:30 AM","2/17/2026","3/9/2026","Bulk Zinberg 2026-03-10"
"a1dVO000006K48rYAC","CHA Zinberg Clinic Food Pantry","0014z00001oqwxZAAQ","a0WVO000006gQnv2AE","3/24/2026, 6:30 AM","2/17/2026","3/24/2026","Bulk Zinberg 2026-03-24"
"a1dVO0000039kJdYAI","Bryant Manor","0014z00001n1T34AAE","a0WVO000004jWHZ2A2","7/3/2025, 6:30 AM","6/27/2025","7/17/2025","JE 2025-06-30"
"a1dVO0000039kJdYAI","Central Assembly of God","0014z00001kGIpWAAW","a0WVO000004jVq92AE","7/3/2025, 6:30 AM","6/27/2025","7/7/2025","JE 2025-06-30"
"a1dVO0000039kJdYAI","Putnam School","001VO00000FnT8IYAV","a0WVO000004UmsJ2AS","7/3/2025, 7:00 AM","5/29/2025","7/24/2025","JE 2025-06-30"
"a1dVO0000039kJdYAI","Walden Square Apartments","0014z00001kGEe2AAG","a0WVO000004j6Vk2AI","7/1/2025, 6:30 AM","6/26/2025","7/8/2025","JE 2025-06-30"
"a1dVO0000039kJdYAI","85 Lenox St.","0014z00001kGEd7AAG","a0WVO000004j6Us2AI","7/1/2025, 6:30 AM","6/26/2025","7/8/2025","JE 2025-06-30"
"a1dVO0000039kJdYAI","808 Memorial Dr","0014z00001jXHrSAAW","a0WVO000004j6UR2AY","7/1/2025, 6:30 AM","6/26/2025","7/8/2025","JE 2025-06-30"
"a1dVO0000039kJdYAI","Somerville YMCA","0014z00001kGEe5AAG","a0WVO000004j6U02AI","7/1/2025, 6:30 AM","6/26/2025","7/8/2025","JE 2025-06-30"
"a1dVO0000039kJdYAI","Mystic River/Mystic View Apartments","0014z00001kGEdfAAG","a0WVO000004UnIn2AK","7/3/2025, 7:00 AM","5/29/2025","7/17/2025","JE 2025-06-30"
"a1dVO0000039kJdYAI","CHA - Roosevelt Towers","0014z00001kGEdKAAW","a0WVO000004UnIF2A0","7/2/2025, 7:00 AM","5/29/2025","7/9/2025","JE 2025-06-30"
"a1dVO0000039kJdYAI","Pleasant Hill Baptist Church","0014z00001kGEdkAAG","a0WVO000004lbrR2AQ","7/3/2025, 6:30 AM","7/2/2025","7/18/2025","JE 2025-06-30"
"a1dVO0000039kJdYAI","Brady Towers","0014z00001n1iEDAAY","a0WVO000004jay12AA","7/2/2025, 6:30 AM","6/27/2025","7/2/2025","JE 2025-06-30"
"a1dVO0000039kJdYAI","Highland Garden","0014z00001n1iE8AAI","a0WVO000004jaxa2AA","7/2/2025, 6:30 AM","6/27/2025","7/2/2025","JE 2025-06-30"
"a1dVO0000039kJdYAI","Food for Free - Inner Belt","0014z00001kFgMEAA0","a0WVO000004jZnk2AE","7/2/2025, 6:30 AM","6/27/2025","7/2/2025","JE 2025-06-30"
"a1dVO000003C8GDYA0","City of Revere","0014z00001ts00AAAQ","a0WVO000004UnHO2A0","7/11/2025, 7:00 AM","5/29/2025","7/18/2025","JE 2025-07-07"
"a1dVO000003C8GDYA0","Putnam School","001VO00000FnT8IYAV","a0WVO000004jWt72AE","7/10/2025, 6:30 AM","6/27/2025","7/17/2025","JE 2025-07-07"
"a1dVO000003C8GDYA0","North Street","0014z00001kGEdgAAG","a0WVO000004jW1S2AU","7/10/2025, 6:30 AM","6/27/2025","7/24/2025","JE 2025-07-07"
"a1dVO000003C8GDYA0","Capen Court","0014z00001ooK1EAAU","a0WVO000004jVyE2AU","7/10/2025, 6:30 AM","6/27/2025","7/24/2025","JE 2025-07-07"
"a1dVO000003C8GDYA0","Central Assembly of God","0014z00001kGIpWAAW","a0WVO000004jVqA2AU","7/10/2025, 6:30 AM","6/27/2025","7/14/2025","JE 2025-07-07"
"a1dVO000003C8GDYA0","Properzi Manor","0014z00001n1PTRAA2","a0WVO000004Umru2AC","7/9/2025, 7:00 AM","5/29/2025","7/23/2025","JE 2025-07-07"
"a1dVO000003C8GDYA0","Fresh Pond (Run by Community Charter School)","0014z00001kGEdQAAW","a0WVO000004j6Wd2AI","7/8/2025, 6:30 AM","6/26/2025","7/8/2025","JE 2025-07-07"
"a1dVO000003C8GDYA0","Walden Square Apartments","0014z00001kGEe2AAG","a0WVO000004j6Vl2AI","7/8/2025, 6:30 AM","6/26/2025","7/15/2025","JE 2025-07-07"
"a1dVO000003C8GDYA0","85 Lenox St.","0014z00001kGEd7AAG","a0WVO000004j6Ut2AI","7/8/2025, 6:30 AM","6/26/2025","7/15/2025","JE 2025-07-07"
"a1dVO000003C8GDYA0","808 Memorial Dr","0014z00001jXHrSAAW","a0WVO000004j6US2AY","7/8/2025, 6:30 AM","6/26/2025","7/15/2025","JE 2025-07-07"
"a1dVO000003C8GDYA0","Somerville YMCA","0014z00001kGEe5AAG","a0WVO000004j6U12AI","7/8/2025, 6:30 AM","6/26/2025","7/15/2025","JE 2025-07-07"
"a1dVO000003C8GDYA0","Ciampa Manor","0014z00001n1PTHAA2","a0WVO000004jbTQ2AY","7/9/2025, 6:30 AM","6/27/2025","7/23/2025","JE 2025-07-07"
"a1dVO000003C8GDYA0","Mission Main","0014z00001kGEddAAG","a0WVO000004jZpV2AU","7/9/2025, 6:30 AM","6/27/2025","7/23/2025","JE 2025-07-07"
"a1dVO000003C8GDYA0","CHA - Roosevelt Towers","0014z00001kGEdKAAW","a0WVO000004jZod2AE","7/9/2025, 6:30 AM","6/27/2025","7/16/2025","JE 2025-07-07"
"a1dVO000003EqzVYAS","Putnam School","001VO00000FnT8IYAV","a0WVO000004jWt82AE","7/17/2025, 6:30 AM","6/27/2025","7/24/2025","JE 2025-07-14"
"a1dVO000003EqzVYAS","Bryant Manor","0014z00001n1T34AAE","a0WVO000004jWHb2AM","7/17/2025, 6:30 AM","6/27/2025","7/31/2025","JE 2025-07-14"
"a1dVO000003EqzVYAS","Mystic River/Mystic View Apartments","0014z00001kGEdfAAG","a0WVO000004jWCl2AM","7/17/2025, 6:30 AM","6/27/2025","7/31/2025","JE 2025-07-14"
"a1dVO000003EqzVYAS","Central Assembly of God","0014z00001kGIpWAAW","a0WVO000004jVqB2AU","7/17/2025, 6:30 AM","6/27/2025","7/24/2025","JE 2025-07-14"
"a1dVO000003EqzVYAS","Pleasant Hill Baptist Church","0014z00001kGEdkAAG","a0WVO000004jRK12AM","7/18/2025, 6:30 AM","6/27/2025","7/18/2025","JE 2025-07-14"
"a1dVO000003EqzVYAS","City of Revere","0014z00001ts00AAAQ","a0WVO000004jRJB2A2","7/18/2025, 6:30 AM","6/27/2025","7/25/2025","JE 2025-07-14"
"a1dVO000003EqzVYAS","Highland Garden","0014z00001n1iE8AAI","a0WVO000004jZ1W2AU","7/16/2025, 6:30 AM","6/27/2025","7/30/2025","JE 2025-07-14"
"a1dVO000003EqzVYAS","Walden Square Apartments","0014z00001kGEe2AAG","a0WVO000004j6Vm2AI","7/15/2025, 6:30 AM","6/26/2025","7/22/2025","JE 2025-07-14"
"a1dVO000003EqzVYAS","85 Lenox St.","0014z00001kGEd7AAG","a0WVO000004j6Uu2AI","7/15/2025, 6:30 AM","6/26/2025","7/22/2025","JE 2025-07-14"
"a1dVO000003EqzVYAS","808 Memorial Dr","0014z00001jXHrSAAW","a0WVO000004j6UT2AY","7/15/2025, 6:30 AM","6/26/2025","7/22/2025","JE 2025-07-14"
"a1dVO000003EqzVYAS","Somerville YMCA","0014z00001kGEe5AAG","a0WVO000004j6U22AI","7/15/2025, 6:30 AM","6/26/2025","7/22/2025","JE 2025-07-14"
"a1dVO000003EqzVYAS","Brady Towers","0014z00001n1iEDAAY","a0WVO000004jay32AA","7/16/2025, 6:30 AM","6/27/2025","7/16/2025","JE 2025-07-14"
"a1dVO000003EqzVYAS","Highland Garden","0014z00001n1iE8AAI","a0WVO000004jaxc2AA","7/16/2025, 6:30 AM","6/27/2025","7/16/2025","JE 2025-07-14"
"a1dVO000003EqzVYAS","CHA - Roosevelt Towers","0014z00001kGEdKAAW","a0WVO000004jZoe2AE","7/16/2025, 6:30 AM","6/27/2025","7/23/2025","JE 2025-07-14"
"a1dVO000003EqzVYAS","Brady Towers","0014z00001n1iEDAAY","a0WVO000004jZ1x2AE","7/16/2025, 6:30 AM","6/27/2025","7/30/2025","JE 2025-07-14"
"a1dVO000003HMvFYAW","Putnam School","001VO00000FnT8IYAV","a0WVO000004jWt92AE","7/24/2025, 6:30 AM","6/27/2025","7/31/2025","JE 2025-07-21"
"a1dVO000003HMvFYAW","North Street","0014z00001kGEdgAAG","a0WVO000004jW1U2AU","7/24/2025, 6:30 AM","6/27/2025","7/24/2025","JE 2025-07-21"
"a1dVO000003HMvFYAW","Capen Court","0014z00001ooK1EAAU","a0WVO000004jVyG2AU","7/24/2025, 6:30 AM","6/27/2025","7/24/2025","JE 2025-07-21"
"a1dVO000003HMvFYAW","Central Assembly of God","0014z00001kGIpWAAW","a0WVO000004jVqC2AU","7/24/2025, 6:30 AM","6/27/2025","7/28/2025","JE 2025-07-21"
"a1dVO000003HMvFYAW","City of Revere","0014z00001ts00AAAQ","a0WVO000004jRJC2A2","7/25/2025, 6:30 AM","6/27/2025","7/25/2025","JE 2025-07-21"
"a1dVO000003HMvFYAW","Fresh Pond (Run by Community Charter School)","0014z00001kGEdQAAW","a0WVO000004j6Wf2AI","7/22/2025, 6:30 AM","6/26/2025","7/21/2025","JE 2025-07-21"
"a1dVO000003HMvFYAW","Walden Square Apartments","0014z00001kGEe2AAG","a0WVO000004j6Vn2AI","7/22/2025, 6:30 AM","6/26/2025","7/29/2025","JE 2025-07-21"
"a1dVO000003HMvFYAW","85 Lenox St.","0014z00001kGEd7AAG","a0WVO000004j6Uv2AI","7/22/2025, 6:30 AM","6/26/2025","7/29/2025","JE 2025-07-21"
"a1dVO000003HMvFYAW","808 Memorial Dr","0014z00001jXHrSAAW","a0WVO000004j6UU2AY","7/22/2025, 6:30 AM","6/26/2025","7/22/2025","JE 2025-07-21"
"a1dVO000003HMvFYAW","Somerville YMCA","0014z00001kGEe5AAG","a0WVO000004j6U32AI","7/22/2025, 6:30 AM","6/26/2025","7/29/2025","JE 2025-07-21"
"a1dVO000003HMvFYAW","Ciampa Manor","0014z00001n1PTHAA2","a0WVO000004jbTS2AY","7/23/2025, 6:30 AM","6/27/2025","7/23/2025","JE 2025-07-21"
"a1dVO000003HMvFYAW","Properzi Manor","0014z00001n1PTRAA2","a0WVO000004jbT12AI","7/23/2025, 6:30 AM","6/27/2025","7/23/2025","JE 2025-07-21"
"a1dVO000003HMvFYAW","Mission Main","0014z00001kGEddAAG","a0WVO000004jZpX2AU","7/23/2025, 6:30 AM","6/27/2025","7/23/2025","JE 2025-07-21"
"a1dVO000003HMvFYAW","CHA - Roosevelt Towers","0014z00001kGEdKAAW","a0WVO000004jZof2AE","7/23/2025, 6:30 AM","6/27/2025","7/23/2025","JE 2025-07-21"
"a1dVO000003K6nVYAS","Putnam School","001VO00000FnT8IYAV","a0WVO000004jWtA2AU","7/31/2025, 6:30 AM","6/27/2025","7/31/2025","JE 2025-07-28"
"a1dVO000003K6nVYAS","Bryant Manor","0014z00001n1T34AAE","a0WVO000004jWHd2AM","7/31/2025, 6:30 AM","6/27/2025","7/31/2025","JE 2025-07-28"
"a1dVO000003K6nVYAS","Mystic River/Mystic View Apartments","0014z00001kGEdfAAG","a0WVO000004jWCn2AM","7/31/2025, 6:30 AM","6/27/2025","7/31/2025","JE 2025-07-28"
"a1dVO000003K6nVYAS","Central Assembly of God","0014z00001kGIpWAAW","a0WVO000004jVqD2AU","7/31/2025, 6:30 AM","6/27/2025","7/31/2025","JE 2025-07-28"
"a1dVO000003K6nVYAS","Pleasant Hill Baptist Church","0014z00001kGEdkAAG","a0WVO000004jRK32AM","8/1/2025, 6:30 AM","6/27/2025","7/31/2025","JE 2025-07-28"
"a1dVO000003K6nVYAS","City of Revere","0014z00001ts00AAAQ","a0WVO000004jRJD2A2","8/1/2025, 6:30 AM","6/27/2025","7/31/2025","JE 2025-07-28"
"a1dVO000003K6nVYAS","Highland Garden","0014z00001n1iE8AAI","a0WVO000004jZ1Y2AU","7/30/2025, 6:30 AM","6/27/2025","7/30/2025","JE 2025-07-28"
"a1dVO000003K6nVYAS","Walden Square Apartments","0014z00001kGEe2AAG","a0WVO000004j6Vo2AI","7/29/2025, 6:30 AM","6/26/2025","7/29/2025","JE 2025-07-28"
"a1dVO000003K6nVYAS","85 Lenox St.","0014z00001kGEd7AAG","a0WVO000004j6Uw2AI","7/29/2025, 6:30 AM","6/26/2025","7/29/2025","JE 2025-07-28"
"a1dVO000003K6nVYAS","Somerville YMCA","0014z00001kGEe5AAG","a0WVO000004j6U42AI","7/29/2025, 6:30 AM","6/26/2025","7/29/2025","JE 2025-07-28"
"a1dVO000003K6nVYAS","CHA - Roosevelt Towers","0014z00001kGEdKAAW","a0WVO000004jZog2AE","7/30/2025, 6:30 AM","6/27/2025","7/29/2025","JE 2025-07-28"
"a1dVO000003K6nVYAS","Brady Towers","0014z00001n1iEDAAY","a0WVO000004jZ1z2AE","7/30/2025, 6:30 AM","6/27/2025","7/30/2025","JE 2025-07-28"
"a1dVO000003M68HYAS","Putnam School","001VO00000FnT8IYAV","a0WVO000004jWtB2AU","8/7/2025, 6:30 AM","6/27/2025","8/14/2025","JE 2025-08-04"
"a1dVO000003M68HYAS","North Street","0014z00001kGEdgAAG","a0WVO000004jW1W2AU","8/7/2025, 6:30 AM","6/27/2025","8/7/2025","JE 2025-08-04"
"a1dVO000003M68HYAS","Capen Court","0014z00001ooK1EAAU","a0WVO000004jVyI2AU","8/7/2025, 6:30 AM","6/27/2025","8/7/2025","JE 2025-08-04"
"a1dVO000003M68HYAS","Central Assembly of God","0014z00001kGIpWAAW","a0WVO000004jVqE2AU","8/7/2025, 6:30 AM","6/27/2025","8/11/2025","JE 2025-08-04"
"a1dVO000003M68HYAS","City of Revere","0014z00001ts00AAAQ","a0WVO000004jRJE2A2","8/8/2025, 6:30 AM","6/27/2025","8/15/2025","JE 2025-08-04"
"a1dVO000003M68HYAS","Fresh Pond (Run by Community Charter School)","0014z00001kGEdQAAW","a0WVO000004j6Wh2AI","8/5/2025, 6:30 AM","6/26/2025","8/19/2025","JE 2025-08-04"
"a1dVO000003M68HYAS","Walden Square Apartments","0014z00001kGEe2AAG","a0WVO000004j6Vp2AI","8/5/2025, 6:30 AM","6/26/2025","8/12/2025","JE 2025-08-04"
"a1dVO000003M68HYAS","85 Lenox St.","0014z00001kGEd7AAG","a0WVO000004j6Ux2AI","8/5/2025, 6:30 AM","6/26/2025","8/12/2025","JE 2025-08-04"
